fecha,location,parameter,so2,unit,country,city,date.utc,lat,lon
2022-06-09 09:00:00,Colmo,so2,21.53,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 10:00:00+00:00,-32.929552,-71.440571
2022-06-09 09:00:00,Concón,pm10,37.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 10:00:00+00:00,-32.924568,-71.515399
2022-06-09 09:00:00,Concón,pm25,24.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 10:00:00+00:00,-32.924568,-71.515399
2022-06-09 08:00:00,Las Gaviotas,so2,20.1,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 09:00:00+00:00,-32.915458,-71.48148
2022-06-09 08:00:00,Concón,pm10,37.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 09:00:00+00:00,-32.924568,-71.515399
2022-06-09 08:00:00,Colmo,so2,20.59,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 09:00:00+00:00,-32.929552,-71.440571
2022-06-09 08:00:00,Concón,pm25,24.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 09:00:00+00:00,-32.924568,-71.515399
2022-06-09 08:00:00,Junta de Vecinos,so2,20.47,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 09:00:00+00:00,-32.935167,-71.52577
2022-06-09 08:00:00,Concón,so2,15.82,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 09:00:00+00:00,-32.924568,-71.515399
2022-06-09 08:00:00,Concón MMA,pm25,28.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 09:00:00+00:00,-32.926243316067,-71.512461304664
2022-06-09 07:00:00,Colmo,so2,18.29,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 08:00:00+00:00,-32.929552,-71.440571
2022-06-09 07:00:00,Las Gaviotas,so2,20.01,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 08:00:00+00:00,-32.915458,-71.48148
2022-06-09 07:00:00,Concón,pm10,37.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 08:00:00+00:00,-32.924568,-71.515399
2022-06-09 07:00:00,Junta de Vecinos,so2,20.43,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 08:00:00+00:00,-32.935167,-71.52577
2022-06-09 07:00:00,Concón MMA,pm25,28.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 08:00:00+00:00,-32.926243316067,-71.512461304664
2022-06-09 07:00:00,Concón,pm25,24.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 08:00:00+00:00,-32.924568,-71.515399
2022-06-09 07:00:00,Concón,so2,15.81,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 08:00:00+00:00,-32.924568,-71.515399
2022-06-09 06:00:00,Colmo,so2,14.85,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 07:00:00+00:00,-32.929552,-71.440571
2022-06-09 06:00:00,Concón MMA,pm25,28.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 07:00:00+00:00,-32.926243316067,-71.512461304664
2022-06-09 06:00:00,Concón,pm25,25.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 07:00:00+00:00,-32.924568,-71.515399
2022-06-09 06:00:00,Concón,pm10,38.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 07:00:00+00:00,-32.924568,-71.515399
